Sentence,Emotion
"cách giảng_dạy thoải_mái , dễ tiếp_thu .",Vui vẻ
"hy_vọng lần sau thầy dạy sẽ mang đến thêm một_số bài_tập kèm hướng_dẫn để bọn em dễ_dàng vận_dụng kiến_thức mình học hơn , khi thầy giảng xong , có_thể bọn em nói bọn em hiểu nhưng bọn em không nhớ lâu được do không có chỗ để bọn em vận_dụng , nên cuối_cùng đến khi thi bọn em vẫn trả_lời rằng bọn em không hiểu .",Buồn bã
"sử_dụng từ_ngữ không phù_hợp , có thái_độ phân_biệt với một_vài sinh_viên , thường nói_chuyện với các sinh_viên nữ .",Tức giận
cô rất nghiêm_túc colonsad .,Trung lập
"nhiệt_tình , giảng_dạy có hiệu_quả cao .",Vui vẻ
"em nghĩ như_vậy sẽ tiếp_thu bài tốt hơn vì được tiếp_thu dần_dần , ít rồi thành nhiều dễ tiếp_thu hơn là nhiều rồi nhiều và cuối_cùng không được gì vì quá nhiều .",Trung lập
trình_bày chi_tiết .,Trung lập
"giảng_viên tận_tâm , nhiệt_tình , lên_lớp đúng giờ .",Vui vẻ
truyền_đạt bài giảng rất tốt .,Vui vẻ
"giảng_viên nhiệt_tình , vui_vẻ .",Vui vẻ
"thầy dạy dễ hiểu , nhiệt_tình , vui_tính .",Vui vẻ
"hiện_tại tốt , không cần điều_chỉnh gì thêm .",Trung lập
"giảng bài tâm_huyết , dễ tiếp_thu .",Vui vẻ
phòng thực_hành cần được nâng_cấp .,Trung lập
em chưa gặp thầy lần nào .,Trung lập
"giáo_viên dạy dễ hiểu , hướng_dẫn và cho kiểm_tra phù_hợp với chương_trình .",Vui vẻ
deadline cho thời_gian đủ dài để sinh_viên hoàn_thành bài_tập .,Trung lập
thầy đôi lúc nói quá nhanh .,Buồn bã
"thầy dạy nghiêm_túc , theo_dõi sát buổi học .",Vui vẻ
"khả_năng truyền_đạt nội_dung học_tập chưa cao , chưa nêu rõ_ràng nội_dung của môn .",Buồn bã
cách truyền_tải vấn_đề .,Trung lập
mặc_dù giảng_viên nói khá nhiều kiến_thức trên lớp_học nhưng số_lượng sinh_viên hiểu hết kiến_thức cực_kỳ ít .,Buồn bã
cô dạy hơi nhanh .,Buồn bã
vui nhiệt_tình .,Vui vẻ
nên giao chìa khóa phòng thực_hành cho trực_tiếp giáo_viên .,Trung lập
lên_lớp không đầy_đủ .,Buồn bã
giảng_viên cho học_sinh xem thêm nhiều video tiếng anh hay .,Vui vẻ
không chỉ phần_mềm .,Trung lập
"dạy không đủ bài giảng có thi , không giúp sinh_viên mở_rộng các bài_tập liên_quan đến bài giảng , chỉ dạy y chang theo slide mà không rõ sinh_viên đã hiểu chưa .",Buồn bã
nội_dung môn_học khá khó để tiếp_thu .,Buồn bã
"chương_trình học khá nặng , quá nhiều kiến_thức .",Buồn bã
cần quan_tâm tới học_sinh của mình hơn .,Trung lập
nội_dung môn_học cần rõ_ràng hơn nữa để biết môn_học học cái gì và khả_năng tiếp_nhận kiến_thức của sinh_viên .,Trung lập
nên có thêm slide cho sinh_viên .,Trung lập
giảng_viên cần tăng_cường trao_đổi nội_dung môn_học qua website môn_học .,Trung lập
thầy giảng bài đầy_đủ .,Vui vẻ
"môn này chẳng hỗ_trợ it gì cả , nên dạy qua_loa thôi để sinh_viên tập_trung các môn khác !",Buồn bã
phòng lab cần có thêm thiết_bị thật để thực_hành .,Trung lập
có những ví_dụ thực_tiễn .,Vui vẻ
sáo_rỗng .,Buồn bã
thầy chỉ dạy nhiệt_tình .,Vui vẻ
có hệ_thống bài_tập trên moodle .,Trung lập
"gần_gũi , tận_tâm , thương sinh_viên .",Vui vẻ
không thông_báo những bữa dạy bù và nghỉ lên daa và moodle .,Buồn bã
"thầy tận_tâm , nhiệt_tình trong giảng_dạy .",Vui vẻ
thầy có vẻ quá hiền .,Trung lập
"còn làm ít bài_tập .",Trung lập
"cô rất nhiệt_tình !",Vui vẻ
"cho làm nhiều đồ_án và bài_tập liên_quan tới môn_học .",Trung lập
"mong giáo_viên có_thể giảng bài kỹ hơn cho sinh_viên .",Trung lập
"thầy dạy dễ hiểu và khá gần_gũi với sinh_viên , thầy vui_tính và hòa đồng .",Vui vẻ
"giảng_viên rất nhiệt_tình và luôn chuẩn_bị bài giảng chu_đáo .",Vui vẻ
"dạy kiến_thức sát với thực_tế .",Vui vẻ
"cô cung_cấp nhiều thông_tin thực_tế .",Vui vẻ
"dạy xúc tích , dễ hiểu .",Vui vẻ
"thầy tuyệt_vời !",Vui vẻ
"thầy mời doanh_nghiệp về dạy sinh_viên , khá thiết_thực .",Vui vẻ
"em nghĩ cô nên tóm gọn những nội_dung phụ , lý_thuyết , và đi_sâu , tập_trung vào trọng_tâm hơn cũng như nếu được thì cô hãy nên sử_dụng giọng phổ_thông để áp_dụng vào giảng_dạy .",Trung lập
"quá chu_đáo nên hay đi lòng_vòng vấn_đề .",Trung lập
"giảng kỹ , nhiệt_tình .",Vui vẻ
"giảng_viên chu_đáo .",Vui vẻ
"cách truyền_đạt của giảng_viên làm sinh_viên khó tiếp_thu .",Tức giận
"sửa bài_tập chi_tiết , kỹ_càng , đặt ra nhiều vấn_đề hay .",Vui vẻ
"làm đồ_án còn phải thi cuối kỳ lý_thuyết , sinh_viên có nhiều đồ_án trên một kỳ , còn phải thi lý_thuyết cuối kỳ .",Tức giận
"cách giảng_viên tạo cơ_hội cho sinh_viên lấy điểm cộng .",Vui vẻ
"lên_lớp ít .",Tức giận
"nhiệt_tình với sinh_viên , đảm_bảo giờ lên_lớp , có hệ_thống website môn_học dễ sử_dụng .",Vui vẻ
"cách giảng bài của thầy chưa được tốt còn thiếu sự gây hứng_thú học_tập cho sinh_viên , đề thi môn_học quá dài với lượng kiến_thức cần có không phải ít khiến sinh_viên khó làm bài tốt .",Tức giận
"dạy khá chắc_chắn .",Vui vẻ
"đó là sau khi cô giảng xong một dạng toán thì nên cho ngay một ví_dụ .",Trung lập
"giảng_viên có tăng_cường giải đề các năm .",Vui vẻ
"còn có một_số thiếu_hụt nhỏ trong kiến_thức nhưng nhìn_chung có kiến_thức chuyên_môn tốt .",Trung lập
"cô sửa nhiều bài_tập giúp sinh_viên dễ tiếp_thu phần lý_thuyết .",Vui vẻ
"cô dạy có tâm .",Vui vẻ
"một_số lối giảng còn khó hiểu , thiếu đa_dạng và thực_tiễn .",Tức giận
"cô vui_tính , tận_tâm nhiệt_tình , có thắc_mắc cô đều giải_thích rất kỹ và rất sâu .",Vui vẻ
"cụ_thể là phần chấm điểm giữa kỳ .",Trung lập
"thầy nhiệt_tình giúp_đỡ bọn em và chấm bài cũng không thiên_vị .",Vui vẻ
"anh văn .",Trung lập
"thầy giảng chưa sâu !",Tức giận
"cô rất nhiệt_tình khi dạy các em .",Vui vẻ
"chơi trò_chơi .",Trung lập
"thông_báo ngày nộp bài_tập và báo_cáo quá trễ .",Tức giận
"thầy rất nhiệt_tình và vui_tính .",Vui vẻ
"nên soạn slide bài giảng kỹ hơn .",Trung lập
"hi_vọng khi truyền_đạt một ý nào đó thầy nói ngay vào trọng_tâm , tránh mở bài quá dài_dòng làm người nghe khó nắm_bắt và chọn_lọc nội_dung .",Trung lập
"dạy hay nhiệt_tình .",Vui vẻ
"thầy wwzjwz305 rất tốt , rất hiền , tận_tâm , nhiệt_tình .",Vui vẻ
"em thấy giảng_viên chưa tạo được hứng_thú để cho sinh_viên học_tập tốt hơn , khi lên_lớp_học lúc_nào sinh_viên cũng chán_nản và không muốn học .",Tức giận
"thầy wzjwz94 dạy tốt , nhiệt_tình và thân_thiện với sinh_viên , nếu được cho thầy tiếp_tục giảng_dạy trong các học_kỳ tới .",Vui vẻ
"thầy vui_tính truyền_đạt dễ hiểu .",Vui vẻ
"dạy đúng giờ nhiệt_tình .",Vui vẻ
"thầy dạy rất hay , dễ hiểu , tận_tâm .",Vui vẻ
"nếu được , thầy kể thêm truyện ngày_xưa vào những lúc giải_lao .",Trung lập
"giáo_viên hay tới trễ .",Tức giận
"nhưng vẫn chưa nhiệt_tình lắm .",Trung lập
"thầy giảng bài rất có tâm_huyết .",Vui vẻ
"đầu_tư thêm nhiều thiết_bị .",Trung lập
"giảng_viên rất tận_tâm trong việc giảng_dạy .",Vui vẻ
"phương_pháp giảng_dạy của giảng_viên dễ hiểu giúp sinh_viên dễ nắm_bắt .",Vui vẻ
"cho các bài kiểm_tra trên lớp rất hay .",Vui vẻ
"cô dạy không nhiệt_tình tuy có đầy_đủ bài_học .",Tức giận
"giảng_viên thường_xuyên đến lớp trễ .",Tức giận
"thầy giỏi và nhiệt_tình .",Vui vẻ
"lúc đầu có sai_sót kỹ_thuật ở mã môn_học it006dote12 có hai dấu_chấm nên sinh_viên không được add vào môn_học trong hệ_thống moodle nên thầy phải cung_cấp tài_liệu cho sinh_viên qua google site .",Tức giận
"cách dạy của thầy không phù_hợp với em nên khiến em khó_khăn trong việc tiếp_thu .",Tức giận
"giảng_viên dạy tương_đối dễ hiểu , vui_tính .",Vui vẻ
"nên bỏ môn_học này vì nó không sát với chương_trình học .",Tức giận
"mong cô luôn như_vậy .",Vui vẻ
"giáo_viên giảng chậm , kỹ , dễ hiểu .",Vui vẻ
"máy_chiếu bị ảnh_hưởng bởi ánh_sáng nên xem slide không rõ .",Trung lập
"thầy_giáo nhiệt_tình , vui_vẻ , tận_tình giải_đáp thắc_mắc cho sinh_viên .",Vui vẻ
"giảng_viên không giải_thích gì về bài_tập , nếu có giải_thích thì chỉ qua_loa cho xong .",Tức giận
"nội_dung chưa cô động .",Trung lập
"cách truyền_đạt kiến_thức của giảng_viên có hơi khó hiểu .",Tức giận
"em xin góp_ý_kiến như thế này , nói không phải là nói_xấu thầy nhưng thầy dạy rất nhàm_chán , thầy chỉ đọc slide rồi về thôi , không cho ví_dụ , không hướng_dẫn_giải bài_tập cho sinh_viên .",Tức giận
"môn nhập_môn công_nghệ phần_mềm trước đây thầy thường bắt seminar cho hết giờ , xong rồi có những câu nói gây mất thiện_cảm , thiếu trách_nhiệm doubledot "" tuần sau thi giữa kỳ ha , nội_dung là phần này ha , mấy em xem_lại bài ha , không hiểu thì hỏi bạn ha , chúng_ta kết_thúc ở đây ha "" .",Tức giận
"giảng_viên thường_xuyên mang ví_dụ và vấn_đề thực_tiễn vào bài giảng .",Vui vẻ
"cô dạy tận_tâm nhiệt_tình .",Vui vẻ
"giảng_viên rất nhiệt_tình chỉ_dẫn .",Vui vẻ
"giảng_viên hướng_dẫn rất nhiệt_tình .",Vui vẻ
"giải_thích thắc_mắc của sinh_viên .",Vui vẻ
"giảng lý_thuyết buồn_ngủ .",Tức giận
"nên cho kiểm_tra theo dạng hiểu hơn là chỉ làm những bài_toán .",Trung lập
"nên chú_trọng vào môn_học là hướng đối_tượng .",Trung lập
"thầy dạy rất nhiều thứ hay bên cạnh những kiến_thức cơ_bản !",Vui vẻ
"mặc_dù , có_thể cái này sinh_viên đang tự hiểu chỉ dùng cho các sắp_xếp theo tính thự tự trong các hệ điều_hành như về name , size .",Trung lập
"cho nghỉ nhiều buổi .",Tức giận
"đi học vào chủ_nhật ở trường đại_học thể_dục thể_thao là điều vô_lí .",Tức giận
"chất_lượng âm_thanh chưa tốt , còn quá rè .",Trung lập
"cô dạy nhiệt_tình với sinh_viên .",Vui vẻ
"thầy dễ gần với sinh_viên .",Vui vẻ
"thầy rất nhiệt_tình với lớp , giải_đáp mọi thắc_mắc của học_sinh .",Vui vẻ
"em thấy vậy được rồi .",Trung lập
"thầy dạy kỹ , chi_tiết .",Vui vẻ
"giảng_viên nhiệt_tình , tận_tâm , chuẩn_bị tài_liệu đầy_đủ .",Vui vẻ
"thầy cần cho bài_tập dễ hơn một_chút .",Trung lập
"truyền_đạt của thầy hơi khó hiểu .",Tức giận
"cô tính điểm quá_trình chưa được tốt .",Tức giận
"đã đổi_mới chương_trình đột_ngột thì không nên đổi_cả ngôn_ngữ , vì quá khó đối_với sinh_viên .",Tức giận
"học thực_hành nhiều hơn .",Trung lập
"tích_cực , chuyên_cần , giúp_đỡ sinh_viên tận_tâm .",Vui vẻ
"không thông_báo rõ_ràng và đầy_đủ quy_định cụ_thể khi cho sinh_viên làm đồ_án , đến khi chỉ còn một tháng cuối mới nhận được thông_báo không được sử_dụng một_số thư_viện ( sinh_viên mail hỏi thì mới nhận được thông_báo ) dẫn đến khó_khăn cho sinh_viên dù đã làm xong đồ_án và phải làm lại .",Tức giận
"lớp có một_số bạn thi không đậu ở giữa kỳ và được thi lại .",Trung lập
"chương_trình còn nặng lý_thuyết .",Trung lập
"phòng wzjwz55 thiết_bị thường bị trục_trặc .",Trung lập
"chưa demo nhiều .",Trung lập
"sự nhiệt_tình của giảng_viên .",Vui vẻ
"môn_học quá nặng cho một ngành không chuyên toán như công_nghệ thông_tin .",Tức giận
"chương_trình dạy và kiến_thức của thầy cực_kỳ tốt , ứng đáp trôi trải với câu hỏi các bạn sinh_viên .",Vui vẻ
"kiểm_tra bằng web .",Trung lập
"mong_muốn của em đó là làm thế_nào để bài giảng của giảng_viên vừa đào_sâu kiến_thức lý_thuyết vừa đi vào thực_tế luôn .",Trung lập
"giảng_viên cũng rất nhiệt_tình và quan_tâm sinh_viên .",Vui vẻ
"giáo_viên giảng_dạy tận_tâm , nhiệt_tình .",Vui vẻ
"giảng_viên chưa chuẩn_bị tốt bài giảng .",Tức giận
"thầy thường_xuyên nghỉ .",Tức giận
"bài giảng thiếu sự thu_hút .",Tức giận
"các hoạt_động trao_đổi , thảo_luận trên moodle hầu_như không có , rất hạn_chế .",Tức giận
"cần dạy nhiều hơn vì khi thực_hành chủ_yếu sinh_viên tự thực_hành .",Trung lập
"nhiệt_tình , tỉ_mỉ .",Vui vẻ
"quạt của phòng_bị hư nên học hơi bị nóng .",Trung lập
"đổi phòng thực_hành , máy thực_hành bị hư rất nhiều .",Tức giận
"đề_nghị_trường có biện_pháp nâng_cấp phòng học vì phòng quá dơ , quá bụi , máy_chiếu thì có phòng rất tốt nhưng cũng có phòng quá tệ .",Tức giận
"dù đã kiến_nghị riêng vói thầy nhưng thầy không thay_đổi một_cách linh_hoạt giúp sinh_viên nắm được lý_thuyết dễ_dàng hơn .",Tức giận
"hoạt_động speaking chưa nhiều .",Trung lập
"phương_pháp dạy trực_quan , dễ hiểu , có nhiều hoạt_động cho sinh_viên .",Vui vẻ
"vui_vẻ , giảng_dạy tích_cực .",Vui vẻ
"thầy dạy hay dễ hiểu !",Vui vẻ
"tâm_sự của một đứa sinh_viên bị thầy đánh rớt .",Buồn bã
"giảng_dạy sinh_động giúp sinh_viên tiếp_thu kiến_thức tốt .",Vui vẻ
"thường về trước giờ tan .",Trung lập
"mong giảng_viên có_thể đưa ra thêm nhiều ví_dụ hơn , thú_vị hơn nữa .",Trung lập
"chấm điểm thực_hành cần xem_xét , khó đạt điểm_cao .",Tức giận
"giảng_viên tận_tình chu_đáo , truyền_đạt dễ hiểu .",Vui vẻ
"vui_tính , hài_hước pha lẫn trong bài giảng của thầy !",Vui vẻ
"giúp biết thêm nhiều kiến_thức mới .",Vui vẻ
"sử_dụng thư_viện của standford , dùng các câu_lệnh trong đó để áp_dụng vào việc phân_loại văn_bản .",Trung lập
"đồ_án thực_tế quá khó với sinh_viên .",Tức giận
"giọng nói .",Trung lập
"thay vào đó , nếu cô thêm vào thật nhiều ví_dụ , thì bài giảng của cô sẽ sinh_động hơn nhiều , để chúng em hiểu sâu vấn_đề hơn .",Trung lập
"thỉnh_thoảng đi hơi trễ .",Trung lập
"ít có tương_tác với cô .",Trung lập
"mỗi bài_học , mỗi buổi học thầy đều liên_hệ thực_tế với các cách_thức mà các công_ty bên ngoài thường làm .",Vui vẻ
"cần nhiều bài_tập và lời_giải chi_tiết kèm giáo_trình .",Trung lập
"quá khó_khăn trong việc giờ_giấc và tác_phong .",Tức giận
"nội_dung bài_học và thời_gian giảng_dạy được đảm_bảo .",Vui vẻ
"không chi_tiết nhiều về phần bài_tập .",Trung lập
"thầy rất tận_tâm và nhiệt_tình .",Vui vẻ
"bài_tập khó .",Trung lập
"bài giảng hay , thiết_thực .",Vui vẻ
"cần cải_thiện đề thi thực_hành cuối kỳ để sinh_viên ở mức trung_bình có_thể lấy điểm trung_bình .",Trung lập
"phòng học còn bụi và nóng , máy_chiếu tuy vẫn nhìn được nhưng như_vậy vẫn là mờ , ngồi xa sẽ không thấy .",Trung lập
