Sentence,Emotion
phòng gì vậy .,Trung lập
phương_pháp làm bài_tập .,Trung lập
Sao lại có người trơ trẽn đến vậy?,Tức giận
thầy chỉ dạy làm_sao để thi chứ không dạy cách học môn lý_thuyết mạch điện .,Tức giận
bị nhốt trong phòng họp vì cửa không mở ra được,Sợ hãi
"giảng_viên đảm_bảo thời_gian trên lớp , tạo điều_kiện trong quá_trình thực_hành và thi thực_hành",Vui vẻ
"tháng học môn kiến_trúc máy_tính 4 ngày , nghỉ 3 ngày , bù trùng lịch 3 môn không học được rớt tốn tiền .",Tức giận
ngay cả hoa cúc trắng cũng không làm em thấy bình yên,Buồn bã
hỏng cả 1 thế hệ,Tức giận
đang thất tình mà dume cứ bắt đi bán xoài @@,Buồn bã
"ngta có câu nhất cự li nhì tốc độ , mày phải ghi xát dô , ghi nhanh nhanh nữa ,...",Trung lập
người bạn trở nên im lặng đột ngột và không phản hồi,Sợ hãi
"trên trang vở tôi vừa viết, xuất hiện những dòng chữ tôi không ghi",Sợ hãi
"giảng_viên cần đưa ra những ví_dụ thực_tiễn minh_họa cho bài_học , không nên giảng quá nhiều về lý_thuyết trừu_tượng , nên sửa bài_tập để sinh_viên có_thể sửa những lỗi của mình trong khi làm bài bài_tập .",Trung lập
khoảng gần chục năm về trước thì còn vàng trắng .... giờ thì bán còn không đủ không đủ để trả công nữa là,Buồn bã
đang phỏng vấn xin việc thì bị mất tiếng đột ngột,Sợ hãi
thầy wzjwz186 không dạy lớp này .,Trung lập
"tất_cả đều mới_mẻ nhưng phải làm trong một thời_gian ngắn vào cuối kỳ , trong khi đó sinh_viên còn phải học rất nhiều thứ khác .",Buồn bã
có nhiều bài_tập củng_cố .,Vui vẻ
căn phòng đột nhiên trở nên yên ắng đến kỳ lạ,Sợ hãi
thầy dạy hay dễ hiểu truyền_đạt cho sinh_viên những kiến_thức tiết học không nhàm_chán .,Vui vẻ
"mỗi khi trời mưa, tôi lại thấy một cô gái đứng ở góc sân trường",Sợ hãi
những ngày cuối tuần luôn dài nhất,Buồn bã
thầy wzjwz140 dạy hay quá trời ước gì được học thầy nữa .,Vui vẻ
Tôi rất lo lắng khi phải đối diện với những vấn đề mà mình không thể kiểm soát được.,Sợ hãi
" giảng_viên tận_tình , có khả_năng truyền_đạt tốt .",Vui vẻ
không nên học theo cách học thpt gây nhàm_chán .,Trung lập
thanh niên phượt rách dép =))),Trung lập
môn này em học tệ nên không có ý_kiến .,Trung lập
"thầy rất tận_tình , nhiệt_tình chỉ lại những gì sinh_viên còn vướng_mắc , truyền_đạt kiến_thức rất hiệu_quả , rất ok !",Vui vẻ
"thầy nên chuẩn_bị riêng một slide cho mình để giảng_dạy , không nên lấy slide của người khác rồi đến khi sơ sót , thầy lại lấy cái lý_do "" đây không là slide của tôi "" , "" cái này tôi cũng không rõ nữa "" .",Tức giận
bài giảng bằng tiếng anh giúp sinh_viên tiếp_cận ngoại_ngữ tốt hơn .,Vui vẻ
phương_pháp giảng_dạy thú_vị làm lớp_học luôn sôi_động.,Vui vẻ
nghe thấy tiếng nước chảy trong phòng tắm nhưng không ai vào,Sợ hãi
trên ghế đá công cộng có viết lời cảnh báo mang tên tôi,Sợ hãi
được học thầy là một niềm vinh_hạnh .,Vui vẻ
cô dạy rất tận_tình và gần_gũi nhưng tại tụi em lười quá .,Vui vẻ
"cần một giảng_viên có nhiệt_huyết , tận_tâm với lớp hơn .",Trung lập
nhiều khi dạy quá thời_gian .,Buồn bã
thầy dạy quá hay !,Vui vẻ
"thầy giảng rất hay , dạy rất nhiệt_tình .",Vui vẻ
không hay lắm !,Trung lập
Bộ xương cá mập hiện ra dưới lớp cát bãi biển,Sợ hãi
con mụ mất dạy . già mà lăng loàn . thấy người ta yếu thế hơn mà khôg giúp dựng cái xe dậy rồi nói với nhau vài câu tử tế . lại còn tỏ nguy hiểm định ăn cức người ta ak,Tức giận
chất_lượng đào_tạo của môn_học này đã tốt rồi .,Vui vẻ
đề_nghị thầy đừng nghỉ nhiều quá mất bài của chúng em .,Tức giận
thảo_luận được nhiều vấn_đề .,Trung lập
tôi cảm giác ai đó đang thở gấp sau lưng mỗi lần đi bộ một mình,Sợ hãi
học xong em thấy yêu thầy.,Vui vẻ
"giảng_viên nhiệt_tình , giải_đáp thắc_mắc đầy_đủ .",Vui vẻ
em rất lo lắng vì không biết chọn đề tài nào cho phù hợp .,Sợ hãi
cần tăng_cường thêm tài_liệu .,Trung lập
"cách giảng_dạy dễ hiểu , nội_dụng phù_hợp thực_tại .",Vui vẻ
trên cây có hình người treo lơ lửng bằng khăn học sinh,Sợ hãi
thầy giảng rất kỹ từng bài_tập .,Vui vẻ
em từng có rất nhiều niềm tin,Buồn bã
best pha cuối bonus 😂😂,Vui vẻ
mày khá là may mắn khi không học tiếng huế đấy =)),Vui vẻ
"giảng_viên dạy tận_tình , truyền_đạt tốt .",Vui vẻ
cô cũng không cung_cấp hay giải_thích gì đáp_án của bài thi .,Buồn bã
giảng_viên cần đảm_bảo giờ học trên lớp hiệu_quả hơn.,Trung lập
"giờ quen miệng , nói câu đó quài .",Trung lập
giảng_viên nên sự_dụng máy_chiếu để tiện_lợi trong việc dạy và học hơn .,Trung lập
"giáo_viên lên_lớp đầy_đủ , tận_tâm , nhiệt_tình trong giảng_dạy .",Vui vẻ
trời mưa lớn mà vẫn phải đi bộ qua con hẻm tối om,Sợ hãi
có giấc mơ giống nhau lập đi lập lại khiến không ngủ được,Sợ hãi
"per hay đó bro , trừ điểm bro chưa bao ăn :)) - 10",Buồn bã
tại trà sữa làm tao mập chứ tao có muốn đâu :(,Buồn bã
"thường_xuyên hỏi về đời_sống tình_cảm của những bạn nữ , như_vậy là không phù_hợp với tác_phong của một giáo_viên .",Tức giận
ám thị,Sợ hãi
"cô dạy rất nhiệt_tình , rất quan_tâm học_sinh .",Vui vẻ
"thầy vui_vẻ , nhiệt_tình và dạy dễ hiểu .",Vui vẻ
"giảng_viên dạy tận_tâm , nhiệt_tình , dễ hiểu .",Vui vẻ
thằng nào sửa xe này dễ đau tim mà chết lắm . :)). nhất là những thằng sợ rắn .,Sợ hãi
thật_sự em rất mơ_hồ về môn_học này.,Buồn bã
tuy_nhiên vẫn còn một_vài chỗ hơi khó tiếp_thu.,Buồn bã
"phương_pháp giảng_dạy phù_hợp , lôi_cuốn vào bài_học .",Vui vẻ
người bạn nói mình đã nhắn tin dù chưa từng nhắn,Sợ hãi
"cô wzjwz200 rất nhiệt_tình và cũng như rất quan_tâm đến lớp , đồng_thời cô cũng rất thân_thiện .",Vui vẻ
"hệ_thống slide bài giảng chi_tiết, rõ_ràng.",Vui vẻ
khả_năng truyền_đạt kiến_thức rất tốt .,Vui vẻ
"các bài_tập của nhóm đều tự làm , hoặc có tham_khảo số_liệu thống_kê để phân_tích thị_trường nhưng lại làm tỉ_lệ sao_chép theo thuật_toán của turnitindotcom > 30 % ( theo thầy nói bài > 30 % sẽ bị 0 điểm ) .",Tức giận
người bạn ngồi bên tự dưng run lẩy bẩy và không nói được gì,Sợ hãi
"vui_tính , nhiệt_tình .",Vui vẻ
Cảm giác bị lạc lõng trong một tình huống khó khăn khiến tôi cảm thấy rất bất an.,Sợ hãi
"sao không ghép vào phần lý_thuyết luôn , giảng_viên lý_thuyết chỉ cần gửi tài_liệu thực_hành và chấm đồ_án thực_hành là xong .",Tức giận
ai muốn tránh đường đông hỏi người dân đường trong núi nhé !,Trung lập
khả_năng truyền_đạt lại kiến_thức không được tốt.,Tức giận
ít khi trình_bày trọn_vẹn .,Tức giận
"mặc_dù em rất thích cách dạy của cô nhưng có một vấn_đề là cô dạy hơi nhanh , không phải giảng nhanh bài_học mà cách cô nói nhanh , như_vậy rất mệt vì phải nói liên_hồi , mỗi lần cô nói một_hơi xong là em thấy rất thương cô , chắc vì cô quen rồi , nhưng mong cô nói chậm lại một tý .",Vui vẻ
ngày trước mình qua singapore cũng vậy . dư hành lý 2 chi em mă ̣ c 4 bộ lên người kkk,Vui vẻ
"giảng_viên nhiệt_tình , em cảm_thấy hài_lòng .",Vui vẻ
"thầy dạy vui dễ hiểu , không_khí lớp_học thoải_mái .",Vui vẻ
"em rất hài_lòng về phương_pháp, cách giảng_dạy cũng như cách thầy tiếp_xúc với sinh_viên.",Vui vẻ
per nguy hiểm vãi,Sợ hãi
"có tin nhắn hiện lên: 'ta đang nhìn ngươi', rồi biến mất",Sợ hãi
thầy rất tận_tâm nhưng không có kỹ_năng sư_phạm .,Buồn bã
cú sốc,Sợ hãi
"thầy dạy rất dễ hiểu , cho nhiều bài_tập .",Vui vẻ
hồi lúc nhà tao nuôi mấy con ngỗng . mỗi lần đi ngang nó là nó đòi dí cắn mà trong khi tao là người cho nó ăn . thứ ngu như bò 😤😤,Tức giận
"thầy rất có tâm_huyết với sinh_viên , thầy cũng giảng và hướng_dẫn rất đầy_đủ tuy lớp mất tiết khá nhiều .",Vui vẻ
"thầy dạy tận_tình , luôn giải_đáp mọi thắc_mắc của sinh_viên , thầy cũng vui_tính .",Vui vẻ
giờ tao mới nhớ tao đã từng :)),Vui vẻ
nội_dung dạy không hấp_dẫn !,Buồn bã
cô chủ đọng nhắc_nhở các bạn học_tập và ai có thắc_mắc cô giải_đáp hết.,Vui vẻ
thầy nhiệt_tình chu_đáo quan_tâm đến học_sinh .,Vui vẻ
thầy giảng hơi khó hiểu .,Buồn bã
hay cực,Vui vẻ
ông thần tài cũng không dám ăn luôn,Sợ hãi
quá nhiều kiến_thức phải học .,Tức giận
"thầy hay khó_chịu , không tận_tâm , nhiệt_tình .",Tức giận
"giảng_viên thân_thiện , nhiệt_tình với sinh_viên .",Vui vẻ
"hệ_thống đồ_án chấm điểm theo mức_độ hoàn_thành của sinh_viên , tạo sự ganh_đua không hề nhẹ với những nhóm làm chung đồ_án , kích_thích sáng_tạo không ngừng tìm_hiểu xây_dựng thêm chức_năng mới cho đồ_án nếu muốn được điểm_cao .",Trung lập
bị người lạ đi theo từ siêu thị về tận nhà,Sợ hãi
có cung_cấp kiến_thức liên_quan nhiều hơn so với khi học lý_thuyết .,Trung lập
"cô_giáo trẻ_trung , hòa nhã với sinh_viên .",Vui vẻ
"theo bác thế nào là tránh cửa ra 1 tý , cả cái vỉa hè nhắn tin kia bạn còn muốn tránh đi đâu",Trung lập
còn 1 tháng nữa thôi khép lại những ngày tháng vui buồn nhưng luôn có người bên cạnh sẻ chia không lo lắng của tuổi thanh xuân cái tuổi đẹp nhất của cng,Vui vẻ
nhưng mà người khác nhìn vào bảo thế là lẳng lơ,Tức giận
cần cho nhiều bài_tập về nhà hơn nữa .,Trung lập
"thầy vui_vẻ , giúp_đỡ nhiệt_tình .",Vui vẻ
cưng gì đâu,Vui vẻ
có một_số buổi nghỉ .,Trung lập
đặc_biệt với sự hướng_dẫn của thầy wzjwz162 .,Vui vẻ
con dựt gái đây sao hahaha,Vui vẻ
trên giấy kiểm tra có chữ viết tay người khác chen vào,Sợ hãi
thầy giảng_dạy dễ hiểu.,Vui vẻ
mong thầy sắp_xếp giữa việc giảng_dạy và công_việc cá_nhân .,Trung lập
thầy khá là tận_tâm trong việc truyền_đạt kiến_thức .,Vui vẻ
Bàn tay ướt lạnh đặt lên vai khi đang đọc sách khuya,Sợ hãi
dạy đúng trọng_tâm .,Trung lập
khả_năng nói tiếng anh tốt .,Vui vẻ
bức thư tay viết cho tôi... bằng chữ viết của ông nội đã mất,Sợ hãi
giấc mơ du học của em tan biến sau lần phỏng vấn thất bại,Buồn bã
nghe tin người thân nhập viện mà chưa rõ tình trạng,Sợ hãi
đúng vậy . haha,Vui vẻ
mọi điện thoại trong nhà đổ chuông cùng lúc vào nửa đêm,Sợ hãi
cô giáo nói em không có tiềm năng,Buồn bã
hình như cũng mới có vụ bể bình dâu tằm,Trung lập
"vừa đọc slide vừa giảng , dễ gây buồn_ngủ và hơi khó hiểu .",Buồn bã
"thầy rất vui_tính và thú_vị , lớp_học luôn sôi_động .",Vui vẻ
giảng_viên chưa nhiệt_tình lắm.,Buồn bã
không đúng giờ .,Trung lập
"rất nhiều vấn_đề khó hiểu nhưng thầy không dạy một cách tường_tận khiến sinh_viên rơi vào ""hố_đen"" .",Tức giận
dạy nhiệt_tình giúp_đỡ sinh_viên nhiệt_tình trong giờ học và chỉ bài tận_tình .,Vui vẻ
đã từng . và bị phũ như 1 con chó 🐶😂😂😂😂,Buồn bã
"giảng_viên nhiệt_tình , vui_vẻ , giải_đáp hết mọi thắc_mắc sinh_viên .",Vui vẻ
chia_sẻ cho em nhiều điều hay .,Vui vẻ
"cô dễ_thương , dạy quá có tâm .",Vui vẻ
tao không theo dõi phim . xem bập bõm mấy tập mới biết em nó là con gái 😅.,Vui vẻ
"cô dạy tâm_huyết , giảng_dạy nhiệt_tình , tương_tác nhiều với sinh_viên .",Vui vẻ
"cô dẽ thương , dạy nhiệt_tình , vui_vẻ với sinh_viên , giảng dễ hiểu , đi dạy đúng giờ .",Vui vẻ
kiến_thức thầy truyền_đạt rất thiết_thực .,Vui vẻ
thầy nên nói chậm lại một_tí .,Trung lập
khi nói xong một ý nên có khoảng nghỉ để người nghe kịp tiếp_thu thì hiệu_quả hơn.,Trung lập
hụt hơi,Sợ hãi
thân .,Vui vẻ
giảng_viên nhiệt_tình.,Vui vẻ
người trong xóm kể về bóng trắng trên mái nhà làm em hoang mang.,Sợ hãi
"giảng_viên dạy nhanh , đôi_khi không bắt kịp bài .",Tức giận
"nhiệt_huyết , có tâm tận_tình chỉ dạy .",Vui vẻ
"sinh_viên đã chọn ngành , chuyên_ngành rồi mới học giới_thiệu ngành .",Trung lập
khả_năng truyền_đạt tốt và định_hướng nghề_nghiệp .,Vui vẻ
khả_năng truyền_đạt của thầy chưa được tốt .,Buồn bã
phim cực hay và cực cảm động lòng người,Vui vẻ
cho em xin ít con chip nfc .,Trung lập
"cô dạy chậm , dễ hiểu .",Vui vẻ
"thưa , em rất hài_lòng về các buổi học và sự hài_hước của thầy .",Vui vẻ
"giảng_viên hay thường_xuyên quên up slide lên courses cho sinh_viên , trong quá_trình học_sinh_viên đã nhắc rất nhiều lần nhưng giảng_viên quên up , đề_nghị giảng_viên xem_xét lại vấn_đề này .",Trung lập
chả vị nước mắt à 😔,Buồn bã
per sự tích con chim họa tao với mấy thắc mắc hồi trước nè,Trung lập
sinh_viên không được cung_cấp nhiều tài_liệu cho môn_học ngoài slide của giảng_viên cung_cấp .,Buồn bã
cần thay_đổi giờ thực_hành hình_thức 2 sang thực_hành hình_thức 1 để sinh_viên có_thể áp_dụng tốt hơn các kiến_thức đã học .,Trung lập
loz chúng nó là 1 đội . chứ dám chêu người lạ . dm bố mày sút không trượt phát lào,Tức giận
Giả tạo!,Tức giận
giảng hay minh_họa sinh_động .,Vui vẻ
"trong giấc mơ, tôi thấy mình thức dậy trong quan tài",Sợ hãi
"thầy hay đi vắng , thường quên up slide lên moodle , quên cho bài_tập .",Tức giận
cần cho sinh_viên tập nói các topic trong cái unit trước để sinh_viên tự_tin hơn về khả_năng nói của mình .,Trung lập
cô dạy rất hay và vui,Vui vẻ
em thích khả_năng sư_phạm của thầy wzjwz293 .,Vui vẻ
