Sentence,Emotion
"ủi ui , mời người ta đến nhà ăn tiệc , lại đãi mỗi càrôt là thế nào , lần sau bà mời tiệc thì mày tự biết rồi đấy",Tức giận
cuộc đời bạn đáng giá bao nhiêu tiền,Trung lập
nhìn bên dưới cầu bẩn đéo chịu được . lỡ té xuống nước thì tha hồ mà tắm và hưởng thụ sự trong sạch đến mắc ói của nước và rác thải .,Tức giận
"thường thì người thuận tay trái sẽ bị bệnh này :v , riêng tao thuận vả 2 tay nên chả sao",Vui vẻ
cố tỏ ra nguy hiểm vãi 😂,Tức giận
"ôi dume giật nảy mình , tí thì rơi điện thoại",Sợ hãi
tụt quần nó ra cho nó chén :))),Vui vẻ
một cách bán hàng nta gọi là đẳng cấp,Vui vẻ
yêu quá đi mất nhìn cưng khủng khiếp ??,Vui vẻ
cầu cho chú luôn mạnh khoẻ ạ 😢,Buồn bã
ăn bớt của trẻ vậy mà bị khiển trách thì lần sau còn làm tiếp và mạnh hơn nữa đúng lả luật của việt nam không có chức quyền ăn trộm ổ bánh mì phải đi tù còn có chức ăn 150trieu thì bị khiển trách thôi,Tức giận
thích cái đầm nào mua cho bận ngủ cho mát nè :))) per,Trung lập
ôi đàn bà là những niềm đau 🤣,Tức giận
tao thề . nhìn bạn ấy xong tao muốn rụng mấy quả trứng luôn 😓,Sợ hãi
"ôi những con người dễ bị ám ảnh với quá khứ , ôm nhau cái nào",Vui vẻ
sợ con này lắm :((,Sợ hãi
"tháng 10 đến rồi , nghe bài này quá chuẩn",Trung lập
mở máy lên .. rồii lại đặt xuống ... cả ngày nay tôi đều như vậy để chờ anh nhắn chúc tôi .. giờ này chắc anh quên ngày này thật rồi .. cô đơn quá mức rồi đấy 😭😭,Buồn bã
cười ỉa phút 1 : 11,Vui vẻ
bài nhạc hay khi nó đúng tâm trạng ... nhạc hay !!!!!,Vui vẻ
tao nói thiệc cả đời tao chưa gặp con đỉ gia cầm nào sân si bằng con ngỗng . đỉ chó . :),Tức giận
per mày phải thấy may mắn khi cuộc đời mày được gặp tao :))),Vui vẻ
nguyên nhân là gì vậy ??,Trung lập
còn tao vẫn nhớ ngày nhỏ cứ nghỉ học chủ nhật đi quét lá tre về nấu cơm,Vui vẻ
còn mềnh thì ra quán mua bim bim đều chỉ để nhì em mà cười,Vui vẻ
""" tim anh em lấy em chơi , quả báo đến sớm em ơi ...""",Trung lập
per facebook cứ để tao phải xem được những cái lãng mạn là sao cay vãi :)),Tức giận
đúng là không thể chấp nhận được,Tức giận
thêm đường hay cho thêm bánh gato về tẩm bổ :),Buồn bã
nhớ cái váy với bộ tóc chấm bi đen trắng của anh huy ghê,Trung lập
đó là của bạn thôi bạn hài lòng với nó thì đâu có gì để nghĩ ngợi đâu,Trung lập
đcm anh da đen fake,Tức giận
dễ thương ghê ! làm mình nhớ các cậu bạn cùng lớp hồi học cấp 2 quá !,Vui vẻ
đáng yêu như em tao ý . cứ mỗi lần nó quyết định ngủ ở đâu là nó lại đấu tranh tư tưởng 🤣🤣,Vui vẻ
cái này chỉ sướng mấy anh đèo mấy em ngực bự đi đường này nẩy tâng tâng,Vui vẻ
per rất là thực tế nhé chú .,Trung lập
tội cho chàng trai ấy,Buồn bã
gì cũng được chứ yêu 1 người vô tâm thì đéo 🙂,Tức giận
cầu này chỉ dành cho những ai chân dài thì đúng hơn 🙂,Trung lập
nhây qua ́ nhaaaa 😂😆,Vui vẻ
nghe có trà sữa là thích rồi,Vui vẻ
xinh quá !,Vui vẻ
nhiều lúc tủi thân vãi_chưởng huhu,Buồn bã
và đương nhiên sẽ có ngày cô ấy sốc vì giới tính thật của cô ấy !!!,Buồn bã
coi mệt vãi - _ -,Tức giận
per nhện mượn hố xí tỏ tình đó thì sao nàooooo,Trung lập
hahahaha . thâm nữa . mà thiệt chỉ có trong cổ tích nhé,Vui vẻ
quá sàm,Tức giận
dùng cây sắt rùi làm lại đi . mình mún xem típ :3,Vui vẻ
vcb làm việc kiểu hách dịch thì có :v,Tức giận
:v trời giờ mới biết thế giới có dạng hợp thể vầy đấy :v,Vui vẻ
chấm cho tôi lên top đi mà :v,Trung lập
"toàn anh đẹp trai . đau tim , tan nát cõi lòng của tao ... a ................................ a",Vui vẻ
per đồng nghiệp không tốt ta có thể bị chửi và ăn đòn từ sáng đến tối 🙄,Sợ hãi
câu chuyện của mày làm tao buồn quá,Buồn bã
tận cùng của nỗi đau :(,Buồn bã
khi tao cảm nắng một ai đó xin thượng đế cũng tát tao một cái như cách sóng xô vào cát cho tao tỉnh con mẹ nó ngộ 😂,Trung lập
gu của tôi trời ơi . tiếc mới có chồng với đứa con thôi . huhu,Buồn bã
"xe đỗ ngay giữa cửa hàng và cửa nhà bạn luôn , khách lên và xuống không được thoải mái và hơn nữa là vào hát karaoke thì theo bạn sẽ là mấy tiếng mới ra ?",Tức giận
kéo quần lên rồi nói chuyện tiếp ... kém sang,Tức giận
"nếu không xin lỗi em tao , tao hứa cắt tiết từng đứa ... nhưng tao kô giết 🙄. học hành cái lồn gì bọn này .",Tức giận
nhân văn ? thế nhân văn ở đâu cho những em học thật thi thật ?,Tức giận
thật đáng khâm phục các bạn ... chúc các bạn gặp nhiều may mắn trong cuộc sống ...,Vui vẻ
đm main mới hay quá đi,Vui vẻ
per địt mẹ mày rep ib cho tao,Tức giận
hú hồn,Sợ hãi
m nói chuyện cũng cute ngoan ngoãn cơ chứ tao toàn okay anh =))),Vui vẻ
kẻ ô điểm lời phê :((,Buồn bã
bọn dân trí thấp tưởng thế là hay .,Tức giận
mắt còn xanh như bé không anh ??,Trung lập
coi mần cái mặt kìa trời 🤣,Trung lập
hỏi họ xem đã cho ai được tý gì chưa mà thiếu ý thức vậy ?,Tức giận
hhaahhaah ! t đã may mắn như thế 😂,Vui vẻ
"lạy mấy ba mấy má , con người ta đã làm video giải trí cho mấy ba mấy má coi rồi , dume mở miệng ra là bảo người ta sân si , vô duyên vửa thôi",Tức giận
em tao thì cứ xác định bố thịt từng đứa 🙂🙂🙂🙂🙂 bố mẹ bênh thì thịt cả bố mẹ luôn sợ máu lồn 🙂🙂🙂🙂🙂🙂,Tức giận
mẹ thằng này nói tiếng việt tốt thật lại còn nói được cả giọng phú yên nữa chứ,Vui vẻ
sợ thì vkl,Sợ hãi
clm đêm rồi tha cho tao 🙂 tao đéo muốn chạy xuống dưới nhà hoặc là nhịn đến sáng mai đâu 🙂 con gì thì con kệ mẹ 🙂 đừng nhắc đến nhện 🙂,Sợ hãi
"đỗ ở đường cấm đỗ và đỗ gần ngã ba là sai hoàn toàn rồi vẫn có người vào bênh . em là chủ thớt thì em cứ để họ đỗ thoải mái rồi gọi phường tới làm việc thôi , cần gì phải nói nhiều",Tức giận
may quá lớp tao không phải thế :)),Vui vẻ
"võ nghệ cao siêu đến mấy cũng phụ thuộc vào hung khí , em biết được điều này lên không bao giờ em học võ mà tự xắm cho mình khẩu hoa cải !",Vui vẻ
phải chi lúc mà thằng per bị bảo câm mồm thì đập bàn đứng lên quát “ bên tao cả một đội quân ” 🤔,Trung lập
chúng tôi gọi đây nà chất :v,Vui vẻ
"per nuôi móng đi anh , mai mốt cắt đem vô triển lãm",Trung lập
"kể mà mình cũng được tỏ tình lãng mạn kiểu này . ôi , ngủ thôi . muộn rồi :3",Trung lập
nếu người dân mà làm thế này thì phải truy cứu trách nhiệm hình sự,Trung lập
nhìn thấy ghê à,Tức giận
ông bà xinh quá 🧐🧐,Vui vẻ
"tao cũng là người cuối cùng ra khỏi căn phòng ấy , ngắm nghía lần cuối rồi rời đi , khép lại 3 năm đẹp nhất của đời người . tao không khóc nhưng trong lòng rối bời , muốn ôm hết all vào mình .",Buồn bã
nhìn khó chịu vãi,Tức giận
hmm hãy tưởng tượng nó là một chú gián xink xắm xoè cánh thiên thần bay đến ... 😞,Vui vẻ
xin phép phẫn nộ,Tức giận
per thể loại tao thích nè nhưng mày đi coi với tao nha không tao khóc thét rạp,Sợ hãi
thế cuối cùng có chống được chuột không,Trung lập
đám tụi tao đi chơi xưa nay đều dọn sạch đồ mình kêu hoặc xếp lại gọn một chút cho người ta đỡ dọn .. cái này là sự ý thức thôi …,Vui vẻ
"per vong đòi ít thế nhờ , phải 2 tỷ rồi cho trả góp chứ",Tức giận
cái video đầu làm hết hồn per per,Sợ hãi
phim hay vãi ấy xem lâu lắm rồi,Vui vẻ
chồng tao mà nói thế tao lại vả vỡ con mẹ nó mồm :)),Tức giận
thật đáng sợ,Sợ hãi
per đem rác về nhà vứt luôn haha,Vui vẻ
thế mà cũng 5 năm rồi . ❤️,Vui vẻ
bếp dầu này hiện đại rồi,Trung lập
chẳng hiểu sao tao cười sặc sụa,Vui vẻ
ngày nào cũng vậy . có bỏ lỡ ngày nào đâu mà 🤣🤣,Trung lập
chỉ cần chọn đúng người đúng thời điểm thôi,Trung lập
kết thúc 3 năm cấp 3 là khoảng tg đẹp nhất nhưng nó cho ta nhiều kỷ niệm đầy tiếc nuối 🤔,Buồn bã
bán vé số tháng kiếm 100tr nha . nghe ông lol nao trong quốc hội nói vậy .,Tức giận
trông tội vãi,Buồn bã
tao mới mọc răng khôn huhu,Buồn bã
cái này là ở đâu vậy ?,Trung lập
học xong lớp 12 tao chỉ mong 1 đều đừng bao giờ có họp lớp :))),Trung lập
"cứ đem lửa than , nước chay , sau đó cắt ngay ra ăn chấm muối là ngon , vẽ chuyện kiến với chả ong .",Tức giận
nhìn dáng đi mà nhớ ông nội 😞,Buồn bã
để 1 ngày là khó chịu rồi,Tức giận
được đấy tao thích,Vui vẻ
"lừa đảo có quy mô đủ để truy tố hình sự rồi nhé , 5 triệu liệu có đủ sức cho chúng sợ không ?! hay là chúng mày lại bị cái chùa ba vàng mua hết nhân tính rồi ?",Tức giận
chúc đại kỷ nguyên có một buổi tối ấm áp nha ❤️,Vui vẻ
trồi ôi bài hát đỉnh caooooo,Vui vẻ
"từ không tật nguyền , trở thành tật nguyền để nuôi mấy cái không đáng :))))",Tức giận
lần đầu gặp anh cũng là phòng gym =)))),Vui vẻ
tìm đối tác 😔,Vui vẻ
công ty nào làm như vậy mọi người nghĩ làm hết cho nó khỏi phải vậy ...,Trung lập
tình chỉ đẹp khi còn dang dở lấy nhau rồi nham nhỉ lắm ai ơi ...,Buồn bã
hết buồn cũng phải có tiền mới hết được :)),Vui vẻ
mẹ chồng cay nghiệt =))))),Tức giận
ê có khi nào đọc bài này xong buồn cười quá cười toác hàm có khi nào đi bệnh viện không các cụ :v,Vui vẻ
"tao thì trông nó truyền điện chết mẹ đi , loại này sống nguy hiểm cho xã hội",Tức giận
đm hú hồn,Sợ hãi
song rồi em để lại anh một cái sừng 10 phân là ít,Tức giận
thanh xuân rồi cũng sẽ qua có những người trong ta mãi chẳng thể xoá nhoà !,Buồn bã
câu được chục con heo vàng chả được cái gì,Buồn bã
muối mặn vãi,Trung lập
có biết bao người có mảnh đời như vậy !,Buồn bã
đú quan trọng bởi người tao yêu củng không đi chơi valungtung thế là tao vui rồi :)),Vui vẻ
tanh bành cuộc đời rồi,Buồn bã
óc chó đi dậy đời,Tức giận
per chị đã kịp đi chỗ này chưa ?,Trung lập
"per thấy chế thủ sẵn hộp mặt nạ rồi thì phải . tim em mong manh lắm , đừng để em hoạng sợ nhá chị ??",Sợ hãi
bảo dân trí thấp lại tự ái,Tức giận
không biết thật không nhỉ =)),Vui vẻ
per tao mãi mãi bị con này ám ảnh từ bé đến giờ . thứ gì mà đéo thể yêu thương nỗi . nghe tiếng nó kêu là tao bỏ chạy trăm mét 😒,Sợ hãi
khách nào nhỏ nhen vậy ...,Tức giận
66 năm trời luôn đấy,Trung lập
tự bỏ tiền ra trồng tự cạo mủ cho chắc củ,Trung lập
"hí hí . tiến sĩ cừu , thạc sĩ cừu ... chẹp chẹp 😃",Vui vẻ
lấy vợ xong béo quá rồi . hình như ai cũng v à 🙃,Buồn bã
per ơi nhột nhẹ kkkkk,Vui vẻ
muốn tạo ra niềm tin đôi khi bạn cần sự dối trá 😉,Vui vẻ
cổ tích thôi nhé . tao mới bị hỏi vì rẽ không xi nhan . và anh chỉ nhẹ nhàng phán 1 câu : ‘’ 2 triệu đưa đây không thôi mai cầm 3 triệu lên đồn nhận xe nhé ’’ anh thật là dễ thương 🙂,Vui vẻ
sợ xanh mắt mèo,Sợ hãi
"khi bạn làm con b sẽ khóc , nhưng khi bạn đã làm cha mẹ bạn sẽ thấy đau lòng .",Buồn bã
bộ phim hay ý nghĩa nhất từng xem,Vui vẻ
cả 2 kẻ này đều đáng sợ !,Sợ hãi
mai đấu giá thử cai lap cua mình chứa toàn tài liệu tiếng nhật 😂😂,Vui vẻ
trời đánh tránh miếng ăn,Trung lập
hoan hô . công nhân đâu phải trẻ mầm non,Vui vẻ
cảm giác tóc sau gáy bắt đầu dựng lên :))),Sợ hãi
mấy má đang có kinh rồi mặc áo đầm nhảy qua thì nhuộm đỏ 1 dòng sông cmnl 😳,Sợ hãi
chưa được đi pháp mà huhu,Buồn bã
là nhìn người ta đi cạnh 1 cô gái mà bất lực không thể làm gì ngoài việc ngồi nhìn và mỉm cười,Buồn bã
giờ còn thể loại dâm ô nam sinh mới ghê :))),Tức giận
tao bắt đầu sợ nó ròi đấy :)) ám ảnh vãi,Sợ hãi
hk động chạm nó cũng dí sấp mặt luôn rồi . dm . 😌,Tức giận
5 triệu nhằm nhò gì so với 1 khoá lễ của bả ? sao không cho hành nghề vĩnh viễn luôn đi . chỉ cấm ở ba vàng thì lại lộng hành ở chỗ khác thôi .,Tức giận
bá đạo vậy chơi sao lại 🤣,Sợ hãi
khổ thân con mèo :((,Buồn bã
nó chụp màn hình là còn tốt chán . có đứa nó còn đéo thèm đọc tn ấy .,Trung lập
tôi cắn bất chấp =)))))))) chắc là tôi yêu tụi nó cuồng si rồi,Vui vẻ
bà này khác gì lũ đa cấp đi lừa đảo đâu sao không cho vô tù,Tức giận
rồi tôi sẽ hết được uống nước ở đây nữa :((,Buồn bã
buồn thay cho lớp tao,Buồn bã
chúc 2 you hạnh phúc ❤,Vui vẻ
why ???? ai đã cướp boss 6 múi của tao vậy 😭😭😭😭,Buồn bã
đồng nghiệp nhắng nhít nhất hệ mặt trời =))),Vui vẻ
"tao tự hỏi sao đứa quay phim nó lại quay đúng lúc thế , chắc chắn nó dự là sẽ nát con xe đó nhưng không nói :))",Trung lập
tại trà sữa làm tao mập chứ tao có muốn đâu :(,Buồn bã
có nhìu người bỏ vài đồng ra nhưg chỉ thích hành hạ người khác .,Tức giận
nếu để ý kĩ thì lái tàu có thể bước xuống và kéo đường ray qua một bên rồi cho tàu bẻ tay lái một chút là cứu được cái xe . tiếc cái xe quá,Buồn bã
thay đổi chóng mặt,Trung lập
an toàn cho mình chứ cho ai đâu mà cứ thích kiểu trốn tránh ấy nhỉ ..,Trung lập
bên aeon hay thật đấy =))))),Vui vẻ
và rồi cô ấy sẽ mãi mãi không có người yêu =((,Buồn bã
